dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description
1642658400,2022-01-20 06:00:00 +0000 UTC,local,6.05,3.95,5.72,8.9,1029,None,None,88,2.75,None,0,sky is clear
1642662000,2022-01-20 07:00:00 +0000 UTC,local,8.46,6.84,7.88,9.45,1029,None,None,86,2.72,None,0,sky is clear
1642665600,2022-01-20 08:00:00 +0000 UTC,local,8.64,7.1,8.43,9.55,1029,None,None,86,2.66,None,0,sky is clear
1642669200,2022-01-20 09:00:00 +0000 UTC,local,9.52,7.84,8.99,10.67,1029,None,None,83,3.17,None,0,sky is clear
1642672800,2022-01-20 10:00:00 +0000 UTC,local,11.24,10.4,10.1,12.33,1030,None,None,76,2.86,None,0,sky is clear
1642676400,2022-01-20 11:00:00 +0000 UTC,local,15.08,13.74,12.79,15.15,1030,None,None,42,2.23,None,0,sky is clear
1642680000,2022-01-20 12:00:00 +0000 UTC,local,15.69,14.36,14.45,15.72,1029,None,None,40,1.55,None,0,sky is clear
1642683600,2022-01-20 13:00:00 +0000 UTC,local,16.22,14.97,15.01,16.26,1028,None,None,41,1.47,None,0,sky is clear
1642687200,2022-01-20 14:00:00 +0000 UTC,local,16.3,15.11,16.26,16.77,1027,None,None,43,1.44,None,0,sky is clear
1642690800,2022-01-20 15:00:00 +0000 UTC,local,16.34,15.18,16.21,17.72,1027,None,None,44,1.03,None,0,sky is clear
1642694400,2022-01-20 16:00:00 +0000 UTC,local,16.27,15.1,15.9,16.78,1026,None,None,44,0.3,None,0,sky is clear
1642698000,2022-01-20 17:00:00 +0000 UTC,local,15.02,14.01,14.72,15.66,1026,None,None,55,0.31,None,3,sky is clear
1642701600,2022-01-20 18:00:00 +0000 UTC,local,13.14,12.1,10.52,15.96,1026,None,None,61,0.41,None,0,sky is clear
1642705200,2022-01-20 19:00:00 +0000 UTC,local,11.85,10.94,10.72,13.44,1026,None,None,71,1.12,None,0,sky is clear
1642708800,2022-01-20 20:00:00 +0000 UTC,local,10.05,9.12,7.72,12.89,1026,None,None,77,1.83,None,0,sky is clear
1642712400,2022-01-20 21:00:00 +0000 UTC,local,9.78,8.99,7.72,12.33,1026,None,None,80,1.93,None,1,sky is clear
1642716000,2022-01-20 22:00:00 +0000 UTC,local,10.73,9.95,7.01,11.78,1027,None,None,80,2.09,None,0,sky is clear
1642719600,2022-01-20 23:00:00 +0000 UTC,local,10.75,9.89,7.01,11.22,1027,None,None,77,2.23,None,0,sky is clear
1642723200,2022-01-21 00:00:00 +0000 UTC,local,9.29,8.05,5.9,10.67,1027,None,None,75,2.4,None,0,sky is clear
1642726800,2022-01-21 01:00:00 +0000 UTC,local,8.87,7.56,5.34,9.45,1027,None,None,74,2.39,None,0,sky is clear
1642730400,2022-01-21 02:00:00 +0000 UTC,local,8.87,7.51,4.79,9.45,1027,None,None,74,2.46,None,1,sky is clear
1642734000,2022-01-21 03:00:00 +0000 UTC,local,8.46,6.86,4.79,9.54,1027,None,None,76,2.69,None,2,sky is clear
1642737600,2022-01-21 04:00:00 +0000 UTC,local,8.02,6.16,4.23,8.43,1027,None,None,77,2.96,None,2,sky is clear
1642741200,2022-01-21 05:00:00 +0000 UTC,local,8.55,6.67,4.23,8.72,1027,None,None,77,3.17,None,3,sky is clear
1642744800,2022-01-21 06:00:00 +0000 UTC,local,8.36,6.33,3.68,8.72,1027,None,None,77,3.35,None,2,sky is clear
1642748400,2022-01-21 07:00:00 +0000 UTC,local,7.39,5.13,7.37,8.44,1027,None,None,73,3.4,None,1,sky is clear
1642752000,2022-01-21 08:00:00 +0000 UTC,local,7.62,5.43,3.68,7.89,1027,None,None,78,3.36,None,4,sky is clear
1642755600,2022-01-21 09:00:00 +0000 UTC,local,8.47,6.39,7.32,9.0,1028,None,None,68,3.48,None,3,sky is clear
1642759200,2022-01-21 10:00:00 +0000 UTC,local,9.58,7.73,8.43,9.72,1028,None,None,64,3.5,None,1,sky is clear
1642762800,2022-01-21 11:00:00 +0000 UTC,local,10.16,8.85,10.01,10.72,1028,None,None,62,3.76,None,2,sky is clear
1642766400,2022-01-21 12:00:00 +0000 UTC,local,10.72,9.41,10.34,11.22,1028,None,None,60,3.96,None,22,few clouds
1642770000,2022-01-21 13:00:00 +0000 UTC,local,11.27,9.99,10.57,11.77,1027,None,None,59,3.9,None,39,scattered clouds
1642773600,2022-01-21 14:00:00 +0000 UTC,local,11.29,9.96,11.26,12.33,1026,None,None,57,3.64,None,32,scattered clouds
1642777200,2022-01-21 15:00:00 +0000 UTC,local,11.29,9.96,11.26,12.33,1026,None,None,57,3.18,None,48,scattered clouds
1642780800,2022-01-21 16:00:00 +0000 UTC,local,11.28,9.9,11.26,12.01,1025,None,None,55,2.12,None,32,scattered clouds
1642784400,2022-01-21 17:00:00 +0000 UTC,local,11.28,9.93,11.12,11.78,1025,None,None,56,1.92,None,11,few clouds
1642788000,2022-01-21 18:00:00 +0000 UTC,local,10.05,8.81,9.72,11.22,1025,None,None,65,2.1,None,2,sky is clear
1642791600,2022-01-21 19:00:00 +0000 UTC,local,8.96,7.92,7.72,10.67,1026,None,None,69,2.07,None,0,sky is clear
1642795200,2022-01-21 20:00:00 +0000 UTC,local,8.72,7.58,7.57,10.11,1026,None,None,71,2.14,None,0,sky is clear
1642798800,2022-01-21 21:00:00 +0000 UTC,local,6.99,5.43,4.72,10.11,1026,None,None,72,2.29,None,0,sky is clear
1642802400,2022-01-21 22:00:00 +0000 UTC,local,5.81,3.76,2.72,9.0,1027,None,None,69,2.62,None,0,sky is clear
1642806000,2022-01-21 23:00:00 +0000 UTC,local,6.04,3.58,3.72,8.44,1027,None,None,60,3.26,None,0,sky is clear
1642809600,2022-01-22 00:00:00 +0000 UTC,local,7.08,4.36,5.9,7.89,1027,None,None,56,4.1,None,0,sky is clear
1642813200,2022-01-22 01:00:00 +0000 UTC,local,4.98,1.43,3.72,6.77,1027,None,None,52,4.76,None,0,sky is clear
1642816800,2022-01-22 02:00:00 +0000 UTC,local,5.69,2.13,5.57,6.45,1027,None,None,51,5.15,None,0,sky is clear
1642820400,2022-01-22 03:00:00 +0000 UTC,local,5.45,1.85,5.01,6.45,1027,None,None,51,5.1,None,0,sky is clear
1642824000,2022-01-22 04:00:00 +0000 UTC,local,5.16,1.61,5.01,5.72,1027,None,None,61,4.85,None,0,sky is clear
1642827600,2022-01-22 05:00:00 +0000 UTC,local,5.21,1.75,4.45,6.45,1027,None,None,55,4.68,None,0,sky is clear
1642831200,2022-01-22 06:00:00 +0000 UTC,local,4.64,1.11,4.45,5.9,1028,None,None,63,4.56,None,0,sky is clear
1642834800,2022-01-22 07:00:00 +0000 UTC,local,4.64,1.11,4.45,5.72,1028,None,None,64,4.55,None,0,sky is clear
1642838400,2022-01-22 08:00:00 +0000 UTC,local,4.64,1.1,4.45,5.72,1028,None,None,64,4.57,None,0,sky is clear
1642842000,2022-01-22 09:00:00 +0000 UTC,local,5.66,2.2,4.54,5.72,1028,None,None,62,4.92,None,0,sky is clear
1642845600,2022-01-22 10:00:00 +0000 UTC,local,6.82,3.71,5.66,7.72,1029,None,None,58,4.78,None,0,sky is clear
1642849200,2022-01-22 11:00:00 +0000 UTC,local,8.43,5.77,6.77,8.72,1029,None,None,54,4.65,None,0,sky is clear
1642852800,2022-01-22 12:00:00 +0000 UTC,local,9.62,7.42,8.9,10.9,1029,None,None,51,4.25,None,0,sky is clear
1642856400,2022-01-22 13:00:00 +0000 UTC,local,10.2,8.58,9.54,11.72,1028,None,None,50,3.83,None,0,sky is clear
1642860000,2022-01-22 14:00:00 +0000 UTC,local,11.31,9.78,10.66,12.72,1027,None,None,49,3.36,None,0,sky is clear
1642863600,2022-01-22 15:00:00 +0000 UTC,local,11.87,10.37,10.66,13.72,1026,None,None,48,3.04,None,0,sky is clear
1642867200,2022-01-22 16:00:00 +0000 UTC,local,11.8,10.26,11.21,12.57,1026,None,None,47,2.4,None,0,sky is clear
1642870800,2022-01-22 17:00:00 +0000 UTC,local,11.25,9.68,10.57,11.45,1026,None,None,48,2.07,None,0,sky is clear
1642874400,2022-01-22 18:00:00 +0000 UTC,local,10.51,9.18,9.45,10.72,1027,None,None,60,2.49,None,0,sky is clear
1642878000,2022-01-22 19:00:00 +0000 UTC,local,9.45,8.1,8.68,9.72,1027,None,None,64,2.61,None,0,sky is clear
1642881600,2022-01-22 20:00:00 +0000 UTC,local,7.29,5.78,6.72,8.9,1027,None,None,70,2.29,None,0,sky is clear
1642885200,2022-01-22 21:00:00 +0000 UTC,local,7.99,6.74,6.45,9.0,1027,None,None,71,2.13,None,0,sky is clear
1642888800,2022-01-22 22:00:00 +0000 UTC,local,7.89,6.59,5.34,8.44,1026,None,None,75,2.16,None,0,sky is clear
1642892400,2022-01-22 23:00:00 +0000 UTC,local,7.68,6.26,4.23,8.44,1026,None,None,74,2.27,None,0,sky is clear
1642896000,2022-01-23 00:00:00 +0000 UTC,local,7.72,6.25,3.68,8.44,1026,None,None,76,2.34,None,0,sky is clear
1642899600,2022-01-23 01:00:00 +0000 UTC,local,7.58,5.99,3.12,7.79,1026,None,None,75,2.45,None,0,sky is clear
1642903200,2022-01-23 02:00:00 +0000 UTC,local,7.39,5.66,2.57,7.79,1026,None,None,75,2.6,None,0,sky is clear
1642906800,2022-01-23 03:00:00 +0000 UTC,local,6.56,4.72,6.21,7.23,1026,None,None,75,2.53,None,0,sky is clear
1642910400,2022-01-23 04:00:00 +0000 UTC,local,7.11,5.32,3.12,7.72,1025,None,None,76,2.6,None,0,sky is clear
1642914000,2022-01-23 05:00:00 +0000 UTC,local,7.11,5.16,2.57,7.72,1025,None,None,78,2.82,None,0,sky is clear
1642917600,2022-01-23 06:00:00 +0000 UTC,local,6.39,4.28,5.66,6.72,1025,None,None,78,2.85,None,0,sky is clear
1642921200,2022-01-23 07:00:00 +0000 UTC,local,6.39,4.3,5.66,6.72,1025,None,None,79,2.82,None,0,sky is clear
1642924800,2022-01-23 08:00:00 +0000 UTC,local,6.39,4.32,5.66,6.72,1026,None,None,79,2.8,None,0,sky is clear
1642928400,2022-01-23 09:00:00 +0000 UTC,local,7.06,4.76,5.66,7.72,1026,None,None,75,3.35,None,0,sky is clear
1642932000,2022-01-23 10:00:00 +0000 UTC,local,8.46,6.85,7.79,8.72,1026,None,None,69,2.71,None,0,sky is clear
1642935600,2022-01-23 11:00:00 +0000 UTC,local,11.22,9.76,9.45,11.26,1026,None,None,52,1.99,None,0,sky is clear
1642939200,2022-01-23 12:00:00 +0000 UTC,local,12.34,10.91,11.21,12.72,1025,None,None,49,1.7,None,0,sky is clear
1642942800,2022-01-23 13:00:00 +0000 UTC,local,13.48,12.11,12.57,13.72,1025,None,None,47,1.46,None,0,sky is clear
1642946400,2022-01-23 14:00:00 +0000 UTC,local,14.07,12.76,13.9,14.72,1024,None,None,47,0.9,None,0,sky is clear
1642950000,2022-01-23 15:00:00 +0000 UTC,local,14.02,12.73,13.43,15.01,1023,None,None,48,0.23,None,0,sky is clear
1642953600,2022-01-23 16:00:00 +0000 UTC,local,13.45,12.08,12.72,14.45,1023,None,None,47,0.53,None,0,sky is clear
1642957200,2022-01-23 17:00:00 +0000 UTC,local,12.88,11.5,11.72,13.43,1024,None,None,49,1.39,None,0,sky is clear
1642960800,2022-01-23 18:00:00 +0000 UTC,local,9.73,8.78,8.72,11.77,1024,None,None,64,2.12,None,0,sky is clear
1642964400,2022-01-23 19:00:00 +0000 UTC,local,8.53,7.38,6.72,10.66,1024,None,None,71,2.12,None,0,sky is clear
1642968000,2022-01-23 20:00:00 +0000 UTC,local,7.46,6.02,5.72,10.11,1024,None,None,82,2.24,None,0,sky is clear
1642971600,2022-01-23 21:00:00 +0000 UTC,local,6.71,5.06,4.72,9.55,1025,None,None,86,2.33,None,0,sky is clear
1642975200,2022-01-23 22:00:00 +0000 UTC,local,5.53,3.9,3.72,7.89,1025,None,None,88,2.09,None,0,sky is clear
1642978800,2022-01-23 23:00:00 +0000 UTC,local,5.29,3.74,3.68,7.79,1025,None,None,90,1.97,None,0,sky is clear
1642982400,2022-01-24 00:00:00 +0000 UTC,local,4.09,2.59,2.72,7.23,1025,None,None,91,1.75,None,0,sky is clear
1642986000,2022-01-24 01:00:00 +0000 UTC,local,4.16,2.9,3.72,6.12,1025,None,None,91,1.57,None,0,sky is clear
1642989600,2022-01-24 02:00:00 +0000 UTC,local,3.3,1.86,2.72,5.01,1025,None,None,91,1.61,None,0,sky is clear
1642993200,2022-01-24 03:00:00 +0000 UTC,local,3.12,1.53,2.72,3.99,1025,None,None,92,1.7,None,0,sky is clear
1642996800,2022-01-24 04:00:00 +0000 UTC,local,2.26,0.33,1.72,3.43,1025,None,None,90,1.87,None,0,sky is clear
1643000400,2022-01-24 05:00:00 +0000 UTC,local,2.77,0.7,2.72,2.88,1025,None,None,92,2.06,None,8,sky is clear
1643004000,2022-01-24 06:00:00 +0000 UTC,local,2.6,0.49,2.32,3.34,1026,None,None,92,2.07,None,0,sky is clear
1643007600,2022-01-24 07:00:00 +0000 UTC,local,3.27,1.06,2.32,3.9,1026,None,None,91,2.28,None,0,sky is clear
1643011200,2022-01-24 08:00:00 +0000 UTC,local,2.73,0.61,2.72,2.89,1026,None,None,91,2.1,None,0,sky is clear
1643014800,2022-01-24 09:00:00 +0000 UTC,local,3.73,1.39,3.72,4.0,1027,None,None,87,2.51,None,0,sky is clear
1643018400,2022-01-24 10:00:00 +0000 UTC,local,10.62,9.36,5.67,10.7,1027,None,None,62,1.8,None,0,sky is clear
1643022000,2022-01-24 11:00:00 +0000 UTC,local,11.72,10.49,7.89,11.82,1027,None,None,59,1.24,None,0,sky is clear
1643025600,2022-01-24 12:00:00 +0000 UTC,local,12.79,11.64,10.34,12.93,1027,None,None,58,0.94,None,0,sky is clear
1643029200,2022-01-24 13:00:00 +0000 UTC,local,12.96,11.85,12.89,13.72,1026,None,None,59,1.02,None,0,sky is clear
1643032800,2022-01-24 14:00:00 +0000 UTC,local,14.03,12.9,13.68,14.45,1026,None,None,54,1.26,None,1,sky is clear
1643036400,2022-01-24 15:00:00 +0000 UTC,local,13.47,12.28,12.72,15.11,1026,None,None,54,1.54,None,0,sky is clear
1643040000,2022-01-24 16:00:00 +0000 UTC,local,12.9,11.66,11.72,14.45,1026,None,None,54,1.76,None,0,sky is clear
1643043600,2022-01-24 17:00:00 +0000 UTC,local,12.88,11.69,11.72,13.43,1027,None,None,56,1.89,None,0,sky is clear
1643047200,2022-01-24 18:00:00 +0000 UTC,local,10.03,8.97,8.72,11.77,1027,None,None,72,2.18,None,0,sky is clear
1643050800,2022-01-24 19:00:00 +0000 UTC,local,9.54,8.58,8.72,10.66,1028,None,None,81,2.09,None,0,sky is clear
1643054400,2022-01-24 20:00:00 +0000 UTC,local,7.4,6.01,5.72,9.55,1028,None,None,85,2.17,None,1,sky is clear
1643058000,2022-01-24 21:00:00 +0000 UTC,local,6.75,5.22,4.72,9.55,1028,None,None,86,2.2,None,0,sky is clear
1643061600,2022-01-24 22:00:00 +0000 UTC,local,6.41,5.09,4.72,9.0,1029,None,None,89,1.92,None,1,sky is clear
1643065200,2022-01-24 23:00:00 +0000 UTC,local,5.39,3.95,3.72,8.34,1029,None,None,91,1.88,None,0,sky is clear
1643068800,2022-01-25 00:00:00 +0000 UTC,local,4.86,3.41,3.68,7.23,1029,None,None,92,1.81,None,0,sky is clear
1643072400,2022-01-25 01:00:00 +0000 UTC,local,4.58,3.17,3.12,6.12,1029,None,None,92,1.74,None,0,sky is clear
1643076000,2022-01-25 02:00:00 +0000 UTC,local,3.48,1.68,2.72,6.12,1029,None,None,91,1.93,None,0,sky is clear
1643079600,2022-01-25 03:00:00 +0000 UTC,local,3.3,1.3,2.72,6.68,1029,None,None,91,2.08,None,0,sky is clear
1643083200,2022-01-25 04:00:00 +0000 UTC,local,3.12,0.88,2.72,6.68,1029,None,None,91,2.28,None,0,sky is clear
1643086800,2022-01-25 05:00:00 +0000 UTC,local,4.49,2.23,3.99,6.68,1029,None,None,92,2.58,None,0,sky is clear
1643090400,2022-01-25 06:00:00 +0000 UTC,local,2.95,0.11,2.72,6.68,1029,None,None,92,2.92,None,10,sky is clear
1643094000,2022-01-25 07:00:00 +0000 UTC,local,2.99,0.11,2.72,5.57,1030,None,None,92,2.98,None,17,few clouds
1643097600,2022-01-25 08:00:00 +0000 UTC,local,4.0,1.39,3.72,5.01,1030,None,None,93,2.89,None,0,sky is clear
1643101200,2022-01-25 09:00:00 +0000 UTC,local,6.04,3.67,4.54,7.23,1031,None,None,89,3.12,None,0,sky is clear
1643104800,2022-01-25 10:00:00 +0000 UTC,local,10.62,9.3,6.77,10.7,1031,None,None,60,2.33,None,0,sky is clear
1643108400,2022-01-25 11:00:00 +0000 UTC,local,11.26,9.93,10.1,11.72,1031,None,None,57,1.66,None,0,sky is clear
1643112000,2022-01-25 12:00:00 +0000 UTC,local,11.89,10.6,11.45,12.88,1031,None,None,56,1.92,None,0,sky is clear
1643115600,2022-01-25 13:00:00 +0000 UTC,local,12.98,11.77,12.57,13.72,1030,None,None,55,2.01,None,0,sky is clear
1643119200,2022-01-25 14:00:00 +0000 UTC,local,13.56,12.36,13.48,14.72,1029,None,None,53,1.7,None,0,sky is clear
1643122800,2022-01-25 15:00:00 +0000 UTC,local,13.51,12.27,13.43,14.55,1029,None,None,52,1.53,None,0,sky is clear
1643126400,2022-01-25 16:00:00 +0000 UTC,local,13.45,12.21,12.72,14.45,1029,None,None,52,1.26,None,0,sky is clear
1643130000,2022-01-25 17:00:00 +0000 UTC,local,12.95,11.71,12.57,13.43,1028,None,None,54,1.38,None,1,sky is clear
1643133600,2022-01-25 18:00:00 +0000 UTC,local,11.41,10.25,10.72,12.32,1029,None,None,63,1.78,None,1,sky is clear
1643137200,2022-01-25 19:00:00 +0000 UTC,local,9.23,8.15,7.72,11.22,1029,None,None,76,2.18,None,2,sky is clear
1643140800,2022-01-25 20:00:00 +0000 UTC,local,8.27,7.17,6.72,10.67,1029,None,None,81,2.01,None,8,sky is clear
1643144400,2022-01-25 21:00:00 +0000 UTC,local,7.77,6.89,5.72,10.67,1030,None,None,84,1.7,None,10,sky is clear
1643148000,2022-01-25 22:00:00 +0000 UTC,local,6.81,5.74,4.72,10.11,1030,None,None,86,1.74,None,17,few clouds
1643151600,2022-01-25 23:00:00 +0000 UTC,local,7.12,5.87,5.72,9.45,1030,None,None,86,1.97,None,7,sky is clear
1643155200,2022-01-26 00:00:00 +0000 UTC,local,6.18,4.52,4.72,9.45,1030,None,None,84,2.24,None,6,sky is clear
1643158800,2022-01-26 01:00:00 +0000 UTC,local,5.71,3.81,4.23,8.34,1029,None,None,84,2.42,None,5,sky is clear
1643162400,2022-01-26 02:00:00 +0000 UTC,local,5.23,3.18,3.68,7.23,1029,None,None,84,2.49,None,5,sky is clear
1643166000,2022-01-26 03:00:00 +0000 UTC,local,6.42,4.56,3.12,7.79,1028,None,None,85,2.53,None,6,sky is clear
1643169600,2022-01-26 04:00:00 +0000 UTC,local,6.89,5.11,5.1,7.79,1028,None,None,85,2.54,None,9,sky is clear
1643173200,2022-01-26 05:00:00 +0000 UTC,local,6.72,4.88,4.54,7.72,1028,None,None,86,2.58,None,15,few clouds
1643176800,2022-01-26 06:00:00 +0000 UTC,local,6.54,4.6,3.99,7.79,1028,None,None,86,2.66,None,23,few clouds
1643180400,2022-01-26 07:00:00 +0000 UTC,local,6.72,4.81,4.54,7.79,1028,None,None,86,2.67,None,30,scattered clouds
1643184000,2022-01-26 08:00:00 +0000 UTC,local,6.82,4.88,2.57,7.72,1029,None,None,86,2.73,None,24,few clouds
1643187600,2022-01-26 09:00:00 +0000 UTC,local,6.92,4.65,5.1,8.34,1029,None,None,82,3.25,None,20,few clouds
1643191200,2022-01-26 10:00:00 +0000 UTC,local,11.17,9.8,7.32,11.26,1029,None,None,56,2.69,None,24,few clouds
1643194800,2022-01-26 11:00:00 +0000 UTC,local,12.3,11.0,10.1,12.72,1029,None,None,54,2.26,None,12,few clouds
1643198400,2022-01-26 12:00:00 +0000 UTC,local,12.94,11.62,12.23,13.72,1028,None,None,51,2.54,None,11,few clouds
1643202000,2022-01-26 13:00:00 +0000 UTC,local,13.48,12.22,13.34,14.0,1028,None,None,51,2.45,None,4,sky is clear
1643205600,2022-01-26 14:00:00 +0000 UTC,local,14.02,12.78,13.43,14.04,1027,None,None,50,2.33,None,1,sky is clear
1643209200,2022-01-26 15:00:00 +0000 UTC,local,13.6,12.32,13.43,15.72,1026,None,None,50,2.03,None,1,sky is clear
1643212800,2022-01-26 16:00:00 +0000 UTC,local,13.49,12.2,13.43,14.55,1026,None,None,50,0.96,None,2,sky is clear
1643216400,2022-01-26 17:00:00 +0000 UTC,local,12.96,11.64,12.93,14.0,1026,None,None,51,0.91,None,1,sky is clear
1643220000,2022-01-26 18:00:00 +0000 UTC,local,12.11,10.84,11.68,12.89,1027,None,None,56,1.41,None,0,sky is clear
1643223600,2022-01-26 19:00:00 +0000 UTC,local,9.51,8.67,7.72,11.78,1027,None,None,63,1.94,None,0,sky is clear
1643227200,2022-01-26 20:00:00 +0000 UTC,local,10.28,9.17,9.72,11.22,1027,None,None,69,2.04,None,0,sky is clear
1643230800,2022-01-26 21:00:00 +0000 UTC,local,10.25,9.26,8.12,11.22,1027,None,None,74,1.74,None,0,sky is clear
1643234400,2022-01-26 22:00:00 +0000 UTC,local,9.74,8.85,7.57,11.22,1028,None,None,77,2.05,None,1,sky is clear
1643238000,2022-01-26 23:00:00 +0000 UTC,local,9.32,8.15,7.01,10.67,1028,None,None,75,2.31,None,4,sky is clear
1643241600,2022-01-27 00:00:00 +0000 UTC,local,9.04,7.62,5.9,9.54,1028,None,None,73,2.59,None,3,sky is clear
1643245200,2022-01-27 01:00:00 +0000 UTC,local,8.42,6.77,5.9,9.54,1028,None,None,72,2.76,None,3,sky is clear
1643248800,2022-01-27 02:00:00 +0000 UTC,local,8.83,7.18,5.34,8.99,1028,None,None,70,2.88,None,1,sky is clear
1643252400,2022-01-27 03:00:00 +0000 UTC,local,8.34,6.59,5.34,10.01,1027,None,None,69,2.88,None,0,sky is clear
1643256000,2022-01-27 04:00:00 +0000 UTC,local,8.61,6.94,4.79,8.72,1027,None,None,69,2.85,None,0,sky is clear
1643259600,2022-01-27 05:00:00 +0000 UTC,local,7.6,5.73,4.79,8.99,1027,None,None,71,2.85,None,0,sky is clear
1643263200,2022-01-27 06:00:00 +0000 UTC,local,6.37,4.22,4.23,8.99,1028,None,None,72,2.9,None,1,sky is clear
1643266800,2022-01-27 07:00:00 +0000 UTC,local,7.6,5.68,4.23,8.99,1028,None,None,72,2.92,None,1,sky is clear
1643270400,2022-01-27 08:00:00 +0000 UTC,local,5.12,2.69,3.72,10.11,1028,None,None,74,2.94,None,0,sky is clear
1643274000,2022-01-27 09:00:00 +0000 UTC,local,6.74,4.36,5.72,10.67,1029,None,None,72,3.37,None,0,sky is clear
1643277600,2022-01-27 10:00:00 +0000 UTC,local,12.87,11.44,10.66,12.93,1029,None,None,47,2.91,None,0,sky is clear
1643281200,2022-01-27 11:00:00 +0000 UTC,local,14.01,12.64,12.32,14.04,1029,None,None,45,2.43,None,0,sky is clear
1643284800,2022-01-27 12:00:00 +0000 UTC,local,15.6,14.39,13.68,15.7,1029,None,None,45,2.46,None,0,sky is clear
1643288400,2022-01-27 13:00:00 +0000 UTC,local,16.27,15.02,15.57,16.72,1028,None,None,41,2.63,None,0,sky is clear
1643292000,2022-01-27 14:00:00 +0000 UTC,local,16.78,15.56,15.66,18.12,1027,None,None,40,2.5,None,0,sky is clear
1643295600,2022-01-27 15:00:00 +0000 UTC,local,17.29,16.12,15.66,18.12,1027,None,None,40,2.0,None,0,sky is clear
1643299200,2022-01-27 16:00:00 +0000 UTC,local,17.26,16.11,15.72,17.57,1027,None,None,41,1.02,None,0,sky is clear
1643302800,2022-01-27 17:00:00 +0000 UTC,local,15.12,14.33,14.72,16.78,1027,None,None,63,1.84,None,0,sky is clear
1643306400,2022-01-27 18:00:00 +0000 UTC,local,12.79,11.56,12.72,15.01,1027,None,None,55,2.28,None,0,sky is clear
1643310000,2022-01-27 19:00:00 +0000 UTC,local,11.83,10.95,9.72,14.0,1027,None,None,72,2.53,None,0,sky is clear
1643313600,2022-01-27 20:00:00 +0000 UTC,local,10.93,10.01,8.72,14.0,1028,None,None,74,2.54,None,0,sky is clear
1643317200,2022-01-27 21:00:00 +0000 UTC,local,10.45,9.61,8.72,13.44,1028,None,None,79,1.97,None,0,sky is clear
1643320800,2022-01-27 22:00:00 +0000 UTC,local,12.05,11.4,8.68,12.89,1029,None,None,80,1.98,None,0,sky is clear
1643324400,2022-01-27 23:00:00 +0000 UTC,local,8.85,7.79,7.57,10.66,1029,None,None,79,2.07,None,0,sky is clear
1643328000,2022-01-28 00:00:00 +0000 UTC,local,10.73,9.84,6.45,11.12,1029,None,None,76,2.1,None,0,sky is clear
1643331600,2022-01-28 01:00:00 +0000 UTC,local,10.08,9.02,5.9,10.66,1029,None,None,72,2.33,None,0,sky is clear
1643335200,2022-01-28 02:00:00 +0000 UTC,local,8.73,7.2,5.9,10.1,1029,None,None,72,2.67,None,0,sky is clear
1643338800,2022-01-28 03:00:00 +0000 UTC,local,6.82,4.79,4.72,10.01,1029,None,None,71,2.86,None,0,sky is clear
1643342400,2022-01-28 04:00:00 +0000 UTC,local,9.44,7.88,4.23,9.72,1029,None,None,68,2.94,None,0,sky is clear
1643346000,2022-01-28 05:00:00 +0000 UTC,local,8.49,6.7,4.23,9.54,1029,None,None,66,2.99,None,0,sky is clear
1643349600,2022-01-28 06:00:00 +0000 UTC,local,10.17,8.86,4.23,10.72,1030,None,None,62,3.05,None,0,sky is clear
1643353200,2022-01-28 07:00:00 +0000 UTC,local,8.26,6.36,4.23,8.99,1030,None,None,60,3.1,None,0,sky is clear
1643356800,2022-01-28 08:00:00 +0000 UTC,local,8.64,6.78,4.23,9.0,1031,None,None,59,3.17,None,0,sky is clear
1643360400,2022-01-28 09:00:00 +0000 UTC,local,9.35,7.41,8.43,10.67,1031,None,None,57,3.57,None,0,sky is clear
